orig,dest,mins,flow
E01016889,139409,107,0.6246421785590122
E01016972,139409,88,0.6241721907327227
E01016921,139409,58,1.8116218901246264
E01016999,139409,58,1.1730004349288337
E01016859,139409,73,0.7587319293145093
E01016985,139409,27,1.7948044239215561
E01016881,139409,48,2.94232784681294
E01016868,139409,139,1.797369363041201
E01016977,139409,39,3.213064051286693
E01016964,139409,90,0.7292281499836882
E01016984,139409,43,1.8820922347645408
E01016919,139409,34,2.411230712811373
E01016875,139409,72,1.1744534677278686
E01016998,139409,68,1.492536874561531
E01016877,139409,80,1.1976027313513864
E01016967,139409,83,0.36197842379297446
E01016852,139409,78,0.40180334485061325
E01016856,139409,66,0.4058921243684735
E01016909,139409,119,0.8841998116793661
E01016869,139409,142,1.2474515455532564
E01017012,139409,193,0.6241324647443092
E01016957,139409,165,0.804375974523209
E01016905,139409,96,0.9330249777611583
E01016861,139409,128,0.3434294533540779
E01016870,139409,62,0.6671058635078766
E01016882,139409,8,13.875285381796239
E01016865,139409,157,1.89828706354297
E01016884,139409,15,5.870628914321081
E01016898,139409,150,0.6067553685686576
E01016883,139409,18,4.1774907887060735
E01016915,139409,146,0.6674550070727314
E01016873,139409,54,0.5034200471432148
E01016953,139409,88,0.6431817258870405
E01016935,139409,68,0.8543374348655886
E01016901,139409,92,1.4024221863433237
E01016994,139409,54,3.547549633935221
E01016968,139409,85,0.3095421391762279
E01016920,139409,57,2.6117736994402847
E01016914,139409,157,0.14215991107424922
E01016913,139409,119,0.30619449067734383
E01016954,139409,89,0.3748369780013429
E01016922,139409,54,1.4815905713417408
E01016886,139409,16,6.887929390036769
E01016917,139409,54,0.8612227700693192
E01017002,139409,77,1.0197726660832462
E01016876,139409,78,0.9094686648337792
E01016893,139409,108,1.3715344704172452
E01016988,139409,57,1.2744001569914858
E01017010,139409,177,0.9817687643781149
E01016902,139409,98,0.9718660041399784
E01016866,139409,148,1.5179466571155895
E01016862,139409,125,0.6048421644151548
E01017007,139409,172,0.958613725398787
E01016996,139409,60,2.3143727173727067
E01016951,139409,85,0.5952066787447777
E01016895,139409,117,1.4749099222788107
E01017004,139409,72,0.6551374072613515
E01016867,139409,127,1.0285707512666467
E01016940,139409,77,0.7282383340201014
E01016942,139409,118,0.926590958166186
E01016952,139409,96,0.139421061851028
E01016912,139409,112,0.3930968070567431
E01016863,139409,133,0.7062292388536717
E01016851,139409,82,0.3768636113883206
E01016992,139409,56,3.4488794814543033
E01016982,139409,30,2.991902339402812
E01016854,139409,81,0.41365165562866096
E01016961,139409,232,0.9597370510638669
E01016980,139409,36,0.8412645851935873
E01016930,139409,87,0.5014175448166968
E01016949,139409,114,0.5551594719771369
E01016945,139409,110,0.27403280116824863
E01016900,139409,127,1.084993053298594
E01016962,139409,209,0.44762154830314105
E01016991,139409,52,1.5667218846701607
E01016927,139409,101,0.4934604509162668
E01016934,139409,82,0.7584621508936745
E01016908,139409,145,0.7945087059395431
E01016981,139409,53,1.3191635131429393
E01016971,139409,100,0.30317737059299654
E01016948,139409,110,1.2395001515601503
E01016918,139409,56,0.35037952400784805
E01016989,139409,70,1.7155756412345764
E01016888,139409,27,2.1869814831481365
E01016858,139409,67,0.7310084455702354
E01016966,139409,95,0.5951706765260251
E01016853,139409,72,0.9114326732874266
E01016970,139409,95,0.9694637653702983
E01016906,139409,157,1.1203914606212422
E01016931,139409,99,0.733041314149348
E01016976,139409,45,2.6558327916251727
E01016944,139409,118,0.5571693007221779
E01017006,139409,67,0.992977056853955
E01016959,139409,218,0.5362163655815932
E01016950,139409,84,0.49679595574809804
E01016887,139409,24,3.170658912754375
E01016872,139409,52,1.4570250871258872
E01016924,139409,88,0.5694534576261404
E01017000,139409,63,1.1272481749961856
E01016849,139409,77,0.7114565422063153
E01016947,139409,102,0.9121696810508966
E01016975,139409,56,3.1960466948673187
E01016978,139409,55,2.1976349678056266
E01016926,139409,112,0.7437914459132594
E01016929,139409,93,0.511258737081597
E01016874,139409,68,0.6373324770003838
E01016997,139409,51,4.1311037750135355
E01016896,139409,105,0.6961885537243307
E01016923,139409,82,0.7102790985309256
E01016969,139409,95,0.5994842629959267
E01016878,139409,55,1.1060883464670572
E01016939,139409,82,0.7500222076530595
E01016850,139409,85,0.7796375198786593
E01016973,139409,57,2.129219068117355
E01016928,139409,80,0.66148965789716
E01016987,139409,63,2.3283255425093734
E01017005,139409,57,1.3041340440633764
E01016857,139409,66,1.1289331114510939
E01017008,139409,163,0.5893073939864398
E01016899,139409,191,0.3811686384245927
E01016979,139409,45,2.277342203502538
E01016946,139409,114,1.4376177202651292
E01017009,139409,188,0.4037559957367802
E01016911,139409,153,0.5859528114648304
E01016871,139409,62,0.46166767425014615
E01016993,139409,53,1.6476366655359795
E01016904,139409,102,0.7681762060685533
E01016983,139409,45,1.9612743244317281
E01016943,139409,120,0.8519669333616803
E01017001,139409,78,0.4125174376967256
E01016903,139409,87,0.7878276404968378
E01016897,139409,106,1.1476784611972166
E01017011,139409,192,0.8466170073002144
E01016937,139409,83,0.47776391884976277
E01016956,139409,246,0.5790546805713439
E01016925,139409,98,0.4315764875981161
E01033329,139409,90,0.8775649190046552
E01016974,139409,50,2.514415361013703
E01016907,139409,135,0.5461272943940696
E01016936,139409,75,0.9763643389585401
E01016932,139409,89,0.685825522405309
E01016910,139409,129,0.8893547287658062
E01016890,139409,105,0.3147687268122852
E01016986,139409,66,1.4522463562089407
E01016892,139409,114,1.0627521703028429
E01016958,139409,233,0.6905554130113296
E01016860,139409,56,1.4788749855095127
E01016855,139409,62,0.4015816938586499
E01017003,139409,83,0.6330193616940454
E01016880,139409,34,5.27663740681213
E01016933,139409,82,0.5668550691718636
E01016941,139409,107,0.2869325601752412
E01016995,139409,62,2.840760108844335
E01016963,139409,139,1.0559027961118572
E01016885,139409,7,10.991030025491915
E01016864,139409,158,0.8480635292490067
E01016891,139409,105,0.660066295780268
E01016938,139409,77,0.7027717326190763
E01016916,139409,63,0.6312840779726452
E01016960,139409,212,0.4244023579058983
